turbostat version 2023.11.07 - Len Brown <lenb@kernel.org>
Kernel command line: BOOT_IMAGE=/boot/vmlinuz-6.8.0-134-generic root=UUID=920a700e-e8a4-46ca-8cc1-2f3ac08a7f46 ro quiet splash
CPUID(0): GenuineIntel 0x16 CPUID levels
CPUID(1): family:model:stepping 0x6:a5:2 (6:165:2) microcode 0x100
CPUID(0x80000000): max_extended_levels: 0x80000008
CPUID(1): SSE3 MONITOR SMX EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, HWP, HWPnotify, HWPwindow, HWPepp, No-HWPpkg, EPB
cpu0: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): SGX No-Hybrid
cpu0: MSR_IA32_FEATURE_CONTROL: 0x00060005 (Locked SGX)
CPUID(0x15): eax_crystal: 2 ebx_tsc: 192 ecx_crystal_hz: 0
TSC: 2304 MHz (24000000 Hz * 192 / 2 / 1000000)
CPUID(0x16): base_mhz: 2300 max_mhz: 5100 bus_mhz: 100
cpu0: MSR_PLATFORM_INFO: 0x808083bf1011700
8 * 100.0 = 800.0 MHz max efficiency frequency
23 * 100.0 = 2300.0 MHz base frequency
cpu0: MSR_TURBO_RATIO_LIMIT: 0x2b2d2e2f30313233
43 * 100.0 = 4300.0 MHz max turbo 8 active cores
45 * 100.0 = 4500.0 MHz max turbo 7 active cores
46 * 100.0 = 4600.0 MHz max turbo 6 active cores
47 * 100.0 = 4700.0 MHz max turbo 5 active cores
48 * 100.0 = 4800.0 MHz max turbo 4 active cores
49 * 100.0 = 4900.0 MHz max turbo 3 active cores
50 * 100.0 = 5000.0 MHz max turbo 2 active cores
51 * 100.0 = 5100.0 MHz max turbo 1 active cores
cpu0: MSR_CONFIG_TDP_NOMINAL: 0x00000017 (base_ratio=23)
cpu0: MSR_CONFIG_TDP_LEVEL_1: 0x00130118 (PKG_MIN_PWR_LVL1=0 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=19 PKG_TDP_LVL1=280)
cpu0: MSR_CONFIG_TDP_LEVEL_2: 0x00000000 ()
cpu0: MSR_CONFIG_TDP_CONTROL: 0x00000000 ( lock=0)
cpu0: MSR_TURBO_ACTIVATION_RATIO: 0x00000016 (MAX_NON_TURBO_RATIO=22 lock=0)
cpu0: cpufreq driver: intel_pstate
cpu0: cpufreq governor: performance
cpufreq intel_pstate no_turbo: 0
cpu0: MSR_MISC_PWR_MGMT: 0x00401cc0 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
cpu0: MSR_PM_ENABLE: 0x00000001 (HWP)
cpu0: MSR_HWP_CAPABILITIES: 0x01091733 (high 51 guar 23 eff 9 low 1)
cpu0: MSR_HWP_REQUEST: 0x00003333 (min 51 max 51 des 0 epp 0x0 window 0x0 pkg 0x0)
cpu0: MSR_HWP_INTERRUPT: 0x00000001 (EN_Guaranteed_Perf_Change, Dis_Excursion_Min)
cpu0: MSR_HWP_STATUS: 0x00000004 (No-Guaranteed_Perf_Change, Excursion_Min)
cpu0: EPB: 0 (performance)
cpu0: MSR_IA32_POWER_CTL: 0x0024005f (C1E auto-promotion: ENabled)
cpu0: MSR_PKG_CST_CONFIG_CONTROL: 0x1e008008 (UNdemote-C3, UNdemote-C1, demote-C3, demote-C1, locked, pkg-cstate-limit=8 (unlimited))
/dev/cpu_dma_latency: 2000000000 usec (default)
current_driver: intel_idle
current_governor: menu
current_governor_ro: menu
cpu0: POLL: CPUIDLE CORE POLL IDLE
cpu0: C1ACPI: ACPI FFH MWAIT 0x0
cpu0: C2ACPI: ACPI FFH MWAIT 0x33
cpu0: C3ACPI: ACPI FFH MWAIT 0x60
cpu0: MSR_PKGC3_IRTL: 0x0000884e (valid, 79872 ns)
cpu0: MSR_PKGC6_IRTL: 0x00008876 (valid, 120832 ns)
cpu0: MSR_PKGC7_IRTL: 0x00008894 (valid, 151552 ns)
cpu0: MSR_PKGC8_IRTL: 0x000088fa (valid, 256000 ns)
cpu0: MSR_PKGC9_IRTL: 0x0000894c (valid, 339968 ns)
cpu0: MSR_PKGC10_IRTL: 0x00008bf2 (valid, 1034240 ns)
Uncore Frequency package0 die0: 800 - 4300 MHz (800 - 4300 MHz) 4300 MHz
RAPL: 5825 sec. Joule Counter Range, at 45 Watts
cpu0: MSR_RAPL_POWER_UNIT: 0x000a0e03 (0.125000 Watts, 0.000061 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x00000168 (45 W TDP, RAPL 0 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x42843800df82d0 (UNlocked)
cpu0: PKG Limit #1: ENabled (90.000 Watts, 56.000000 sec, clamp ENabled)
cpu0: PKG Limit #2: ENabled (135.000 Watts, 0.002441* sec, clamp DISabled)
cpu0: MSR_VR_CURRENT_CONFIG: 0x00000640
cpu0: PKG Limit #4: 200.000000 Watts (UNlocked)
cpu0: MSR_DRAM_POWER_LIMIT: 0x5400de00000000 (UNlocked)
cpu0: DRAM Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x00640000 (100 C) (100 default - 0 offset)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88220800 (66 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00000003 (100 C, 100 C)
cpu0: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1ACPI	C2ACPI	C3ACPI	POLL%	C1ACPI%	C2ACPI%	C3ACPI%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%	UncMHz
3164	99.63	3176	2304	0.91	17052	0	0	0	0	0	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	100	29787	100	800.37	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40.43	35.94	0.00	1.22	0.00	0.00	2900
3169	99.63	3181	2304	0.91	17051	0	0	0	0	0	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	100	29787	100	800.32	100.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	45.32	40.86	0.00	1.22	0.00	0.00	2800
3163	99.62	3174	2304	0.91	17158	0	0	2	1	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.31	100.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.33	38.87	0.00	1.23	0.00	0.00	2900
3167	99.63	3179	2304	0.91	16972	0	0	0	0	0	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	100	29787	100	800.37	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.36	40.38	0.00	1.22	0.00	0.00	2800
3159	99.60	3172	2304	0.91	17154	0	0	0	0	0	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.00	100	29787	100	800.13	100.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	45.45	40.82	0.00	1.22	0.00	0.00	2900
3169	99.66	3180	2304	0.91	16894	0	0	0	0	0	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	100	29787	100	800.51	100.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	45.22	40.44	0.00	1.22	0.00	0.00	2800
3162	99.65	3173	2304	0.91	16884	0	0	0	0	0	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	100	29787	100	800.51	100.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.13	39.65	0.00	1.22	0.00	0.00	2900
3158	99.64	3169	2304	0.91	17133	0	0	4	0	0	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	100	29787	100	800.43	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	45.55	41.09	0.00	1.23	0.00	0.00	2900
3156	99.61	3168	2304	0.91	17152	0	0	0	0	0	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	100	29787	100	800.23	100.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.23	37.78	0.00	1.22	0.00	0.00	2800
3151	99.62	3163	2304	0.91	17071	0	0	0	0	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.31	100.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.45	37.96	0.00	1.22	0.00	0.00	2900
3151	99.62	3163	2304	0.91	17075	0	0	0	0	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.24	100.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	47.18	42.70	0.00	1.22	0.00	0.00	2900
3156	99.62	3168	2304	0.91	17082	0	0	0	0	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.25	100.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	46.52	42.04	0.00	1.22	0.00	0.00	2900
3141	99.46	3158	2304	0.91	17373	0	0	4	19	0	0.00	0.00	0.11	0.00	0.54	0.00	0.00	0.00	100	29787	100	799.88	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	46.41	41.91	0.00	1.23	0.00	0.00	2800
3143	99.61	3155	2304	0.91	17278	0	0	0	0	0	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	100	29787	100	800.17	100.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.61	37.15	0.00	1.23	0.00	0.00	2900
3144	99.62	3156	2304	0.91	17126	0	0	0	0	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.24	100.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.46	38.00	0.00	1.22	0.00	0.00	2800
3139	99.62	3151	2304	0.91	17127	0	0	0	0	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.29	100.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.71	40.22	0.00	1.22	0.00	0.00	2900
3142	99.60	3154	2304	0.91	17096	0	0	0	0	0	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.00	100	29787	100	800.11	100.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.99	38.63	0.00	1.22	0.00	0.00	2900
3140	99.62	3152	2304	0.91	17302	0	0	0	0	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.22	100.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.21	37.60	0.00	1.23	0.00	0.00	2900
3139	99.59	3152	2304	0.91	17164	0	0	0	0	0	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	100	29787	100	800.05	100.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.97	40.49	0.00	1.22	0.00	0.00	2900
3143	99.60	3155	2304	0.91	17077	0	0	0	0	0	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.00	100	29787	100	800.14	100.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	46.79	42.33	0.00	1.22	0.00	0.00	2800
3138	99.63	3152	2302	0.91	17214	0	0	0	0	0	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	100	29787	100	800.32	100.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.39	38.93	0.00	1.23	0.00	0.00	2900
3142	99.60	3152	2306	0.91	17171	0	0	0	0	0	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.00	100	29787	100	800.15	100.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.12	39.63	0.00	1.23	0.00	0.00	2900
3134	99.50	3150	2304	0.91	17259	0	0	3	18	0	0.00	0.00	0.10	0.00	0.50	0.00	0.00	0.00	100	29787	100	800.07	100.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.40	37.94	0.00	1.23	0.00	0.00	2800
3132	99.62	3144	2304	0.91	17214	0	0	0	0	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.30	100.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	39.33	34.83	0.00	1.22	0.00	0.00	2800
3127	99.61	3140	2304	0.91	17136	0	0	0	0	0	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	100	29787	100	800.16	100.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.36	36.90	0.00	1.23	0.00	0.00	2800
3126	99.60	3139	2304	0.91	17132	0	0	0	0	0	0.00	0.00	0.00	0.00	0.40	0.00	0.00	0.00	100	29787	100	800.15	100.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.29	38.83	0.00	1.22	0.00	0.00	2900
3124	99.59	3137	2304	0.91	17238	0	0	0	0	0	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	100	29787	100	800.03	100.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.51	40.05	0.00	1.22	0.00	0.00	2800
3127	99.57	3140	2304	0.91	17455	0	0	0	3	0	0.00	0.00	0.01	0.00	0.43	0.00	0.00	0.00	100	29787	100	799.91	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.28	38.80	0.00	1.23	0.00	0.00	2900
3124	99.59	3137	2304	0.91	17268	0	0	0	0	0	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	100	29787	100	800.05	100.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40.80	36.29	0.00	1.22	0.00	0.00	2800
3123	99.63	3135	2304	0.91	17066	0	0	0	0	0	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	100	29787	100	800.37	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.77	37.30	0.00	1.22	0.00	0.00	2900
3120	99.62	3132	2304	0.91	17031	0	0	0	0	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.24	100.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.94	40.48	0.00	1.23	0.00	0.00	2800
3118	99.59	3133	2302	0.91	17282	0	0	0	0	0	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	100	29787	100	799.97	100.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.53	37.08	0.00	1.22	0.00	0.00	2800
3117	99.61	3128	2305	0.91	17412	0	0	0	0	0	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	100	29787	100	800.19	100.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	37.45	32.98	0.00	1.23	0.00	0.00	2800
3125	99.62	3137	2304	0.91	17109	0	0	0	0	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.28	100.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40.21	35.72	0.00	1.22	0.00	0.00	2900
3118	99.63	3130	2304	0.91	16917	0	0	0	0	0	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	99	29787	99	800.36	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.29	36.83	0.00	1.22	0.00	0.00	3000
3121	99.63	3133	2304	0.91	17056	0	0	0	0	0	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	100	29787	100	800.32	100.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.57	37.12	0.00	1.22	0.00	0.00	2900
3122	99.61	3135	2304	0.91	17213	0	0	0	0	0	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	100	29787	100	800.19	100.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.00	37.54	0.00	1.23	0.00	0.00	2800
3122	99.59	3134	2304	0.91	17125	0	0	0	3	0	0.00	0.00	0.01	0.00	0.41	0.00	0.00	0.00	100	29787	100	800.11	100.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.16	39.70	0.00	1.23	0.00	0.00	2800
3121	99.59	3134	2304	0.91	17318	0	0	0	0	0	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	100	29787	100	800.07	100.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.55	40.05	0.00	1.22	0.00	0.00	2800
3112	99.61	3124	2304	0.91	17094	0	0	0	0	0	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	100	29787	100	800.19	100.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.39	39.93	0.00	1.22	0.00	0.00	2800
3117	99.62	3129	2304	0.91	17119	0	0	0	0	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.24	100.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.24	36.78	0.00	1.22	0.00	0.00	2900
3116	99.63	3128	2304	0.91	17201	0	0	2	0	0	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	100	29787	100	800.29	100.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.73	39.25	0.00	1.23	0.00	0.00	2800
3112	99.64	3123	2304	0.91	17048	0	0	0	0	0	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	100	29787	100	800.43	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.45	36.99	0.00	1.22	0.00	0.00	2900
3112	99.62	3125	2303	0.91	17254	0	0	0	0	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.24	100.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.40	37.92	0.00	1.22	0.00	0.00	2800
3123	99.64	3133	2306	0.91	16982	0	0	0	0	0	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	100	29787	100	800.47	100.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.65	40.14	0.00	1.23	0.00	0.00	2900
3110	99.62	3121	2304	0.91	16966	0	0	0	0	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.28	100.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.38	38.92	0.00	1.22	0.00	0.00	2800
3112	99.63	3124	2304	0.91	17128	0	0	2	3	0	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	100	29787	100	800.42	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.69	39.23	0.00	1.23	0.00	0.00	2900
3111	99.64	3122	2304	0.91	16944	0	0	0	0	0	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	100	29787	100	800.45	100.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.81	39.35	0.00	1.22	0.00	0.00	2800
3109	99.65	3120	2304	0.91	16847	0	0	0	0	0	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	100	29787	100	800.51	100.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.24	37.75	0.00	1.22	0.00	0.00	2800
3108	99.64	3122	2303	0.91	16849	0	0	0	0	0	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	100	29787	100	800.40	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.25	38.77	0.00	1.22	0.00	0.00	2800
3114	99.63	3123	2306	0.91	17055	0	0	0	0	0	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	100	29787	100	800.38	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.25	38.76	0.00	1.22	0.00	0.00	2900
3108	99.66	3119	2304	0.91	16978	0	0	0	1	0	0.00	0.00	0.01	0.00	0.34	0.00	0.00	0.00	100	29787	100	800.62	100.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40.90	36.44	0.00	1.23	0.00	0.00	2800
3112	99.63	3123	2304	0.91	17025	0	0	0	0	0	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	100	29787	100	800.35	100.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.11	38.65	0.00	1.22	0.00	0.00	2800
3109	99.65	3120	2304	0.91	16867	0	0	0	0	0	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	100	29787	100	800.48	100.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.70	38.22	0.00	1.22	0.00	0.00	2800
3109	99.65	3122	2302	0.91	16950	0	0	0	0	0	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	100	29787	100	800.44	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40.99	36.51	0.00	1.22	0.00	0.00	2900
3111	99.64	3120	2306	0.91	16980	0	0	0	0	0	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	100	29787	100	800.42	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.13	37.66	0.00	1.22	0.00	0.00	2800
3105	99.62	3117	2304	0.91	17320	0	0	0	1	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.28	100.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.64	39.16	0.00	1.23	0.00	0.00	2900
3112	99.62	3124	2304	0.91	17088	0	0	0	0	0	0.00	0.00	0.00	0.00	0.38	0.00	0.00	0.00	100	29787	100	800.26	100.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.17	38.71	0.00	1.22	0.00	0.00	2800
3111	99.65	3122	2304	0.91	16936	0	0	0	0	0	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	100	29787	100	800.49	100.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	45.29	40.83	0.00	1.22	0.00	0.00	2900
3117	99.64	3128	2304	0.91	16973	0	0	0	0	0	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	100	29787	100	800.45	100.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	39.56	35.06	0.00	1.22	0.00	0.00	2900
3112	99.66	3123	2304	0.91	16896	0	0	0	0	0	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	100	29787	100	800.52	100.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.69	38.21	0.00	1.22	0.00	0.00	2800
3107	99.66	3118	2304	0.91	16995	0	0	2	1	0	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	100	29787	100	800.59	100.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.33	36.87	0.00	1.23	0.00	0.00	2800
3117	99.65	3127	2304	0.91	16881	0	0	0	0	0	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	100	29787	100	800.52	100.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.10	36.62	0.00	1.22	0.00	0.00	2800
3115	99.64	3126	2304	0.91	16943	0	0	0	0	0	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	100	29787	100	800.44	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.30	38.84	0.00	1.22	0.00	0.00	2900
3114	99.66	3125	2304	0.91	16870	0	0	0	0	0	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	100	29787	100	800.54	100.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.58	37.12	0.00	1.22	0.00	0.00	2800
3114	99.63	3126	2304	0.91	17001	0	0	0	0	0	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.00	100	29787	100	800.31	100.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.82	38.34	0.00	1.22	0.00	0.00	2800
3113	99.63	3125	2304	0.91	17086	0	0	4	0	0	0.00	0.01	0.00	0.00	0.37	0.00	0.00	0.00	100	29787	100	800.36	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.36	37.87	0.00	1.23	0.00	0.00	2900
3113	99.65	3124	2304	0.91	16914	0	0	0	0	0	0.00	0.00	0.00	0.00	0.35	0.00	0.00	0.00	100	29787	100	800.50	100.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	44.15	39.69	0.00	1.22	0.00	0.00	2900
3109	99.61	3121	2304	0.91	17102	0	0	0	0	0	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	100	29787	100	800.18	100.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	39.52	35.02	0.00	1.22	0.00	0.00	2800
3108	99.64	3120	2304	0.91	17120	0	0	0	0	0	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	100	29787	100	800.40	100.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	46.98	42.97	0.00	1.23	0.00	0.00	2800
3110	99.68	3120	2304	0.91	16710	0	0	0	0	0	0.00	0.00	0.00	0.00	0.32	0.00	0.00	0.00	100	29787	100	800.71	100.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.63	36.72	0.00	1.22	0.00	0.00	2800
3100	99.67	3110	2304	0.91	16962	0	0	0	0	0	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	100	29787	99	800.65	100.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.85	38.39	0.00	1.23	0.00	0.00	2900
